screenshot_title,on land?,holding item?,potential mob spawn?,full_hearts?
walking_440.png,1,1,0,0
walking_443.png,1,1,0,0
walking_447.png,1,0,0,0
walking_454.png,1,0,0,0
walking_457.png,1,0,0,0
walking_458.png,1,0,0,0
walking_467.png,1,0,0,0
walking_47.png,1,0,0,1
walking_470.png,1,0,1,0
walking_471.png,1,0,1,0
walking_473.png,1,0,1,0
walking_474.png,1,0,1,0
walking_475.png,1,0,1,0
walking_479.png,1,0,0,1
walking_480.png,1,0,0,1
walking_481.png,1,0,0,1
walking_486.png,1,0,0,1
walking_491.png,1,0,0,1
walking_498.png,1,0,0,1
walking_499.png,1,0,0,1
walking_56.png,1,0,0,0
walking_58.png,1,0,1,0
walking_60.png,1,0,1,0
walking_62.png,1,0,1,0
walking_75.png,1,0,0,1
walking_8.png,1,0,0,0
walking_85.png,1,0,0,1
walking_89.png,1,0,1,0
walking_96.png,1,0,0,0
walking_97.png,1,0,0,0
fighting_5.jpg,1,1,0,1
fighting_501.jpg,1,1,0,0
fighting_513.jpg,1,1,0,0
fighting_52.jpg,1,1,0,0
fighting_524.jpg,1,1,0,0
fighting_529.jpg,1,1,0,0
fighting_531.jpg,1,1,0,0
fighting_534.jpg,1,1,0,0
fighting_537.jpg,1,1,0,0
fighting_540.jpg,1,1,0,0
fighting_544.jpg,1,1,0,0
fighting_564.jpg,1,1,0,0
fighting_565.jpg,1,1,0,0
fighting_566.jpg,1,1,0,0
fighting_567.jpg,1,1,0,0
fighting_568.jpg,1,1,0,0
fighting_580.jpg,1,1,0,0
fighting_581.jpg,1,1,0,0
fighting_585.jpg,1,1,0,0
fighting_590.jpg,1,1,0,0
fighting_60.jpg,1,1,0,0
fighting_600.jpg,1,1,0,0
fighting_603.jpg,1,1,1,0
fighting_608.jpg,1,1,1,1
fighting_609.jpg,1,1,0,0
fighting_61.jpg,1,1,0,1
fighting_610.jpg,1,1,1,1
fighting_613.jpg,1,1,0,0
fighting_616.jpg,1,1,0,0
fighting_62.jpg,1,1,0,1
fighting_624.jpg,1,1,0,0
fighting_625.jpg,1,1,0,0
fighting_630.jpg,1,1,0,0
fighting_631.jpg,1,1,0,0
fighting_635.jpg,1,1,0,0
fighting_638.jpg,1,1,1,1
fighting_639.jpg,1,1,0,0
fighting_640.jpg,1,1,1,1
fighting_642.jpg,1,1,0,0
fighting_645.jpg,1,1,0,0
fighting_649.jpg,1,1,0,0
fighting_651.jpg,1,1,0,0
fighting_66.jpg,1,1,0,1
fighting_660.jpg,1,1,0,0
fighting_665.jpg,1,1,0,0
fighting_668.jpg,1,1,0,0
fighting_67.jpg,1,1,0,1
fighting_671.jpg,1,1,0,0
fighting_678.jpg,1,1,0,0
fighting_686.jpg,1,1,0,0
fighting_689.jpg,1,1,0,0
fighting_691.jpg,1,1,0,0
fighting_692.jpg,1,1,0,0
fighting_694.jpg,1,1,0,0
fighting_703.jpg,1,1,0,0
fighting_708.jpg,1,1,0,0
fighting_715.jpg,1,1,1,0
fighting_723.jpg,1,1,0,0
fighting_724.jpg,1,1,0,0
fighting_737.jpg,1,1,0,0
fighting_738.jpg,1,1,0,0
fighting_742.jpg,1,1,0,0
fighting_747.jpg,1,1,0,0
fighting_749.jpg,1,1,0,0
fighting_751.jpg,1,1,0,0
fighting_757.jpg,1,1,0,0
fighting_758.jpg,1,1,0,0
fighting_760.jpg,1,1,1,1
fighting_765.jpg,1,1,1,1
fighting_768.jpg,1,1,1,1
fighting_770.jpg,1,1,1,1
fighting_776.jpg,1,1,1,1
fighting_777.jpg,1,1,1,1
fighting_779.jpg,1,1,1,1
fighting_782.jpg,1,1,1,1
fighting_784.jpg,1,1,1,1
fighting_786.jpg,1,1,1,1
fighting_788.jpg,1,1,1,1
fighting_791.jpg,1,1,1,1
fighting_792.jpg,1,1,1,1
fighting_794.jpg,1,1,1,1
fighting_796.jpg,1,1,1,1
fighting_797.jpg,1,1,1,1
fighting_80.jpg,1,1,0,1
fighting_811.jpg,1,1,0,1
fighting_818.jpg,1,1,1,1
fighting_819.jpg,1,1,1,1
fighting_82.jpg,1,1,0,1
fighting_84.jpg,1,1,0,1
fighting_90.jpg,1,1,0,1
fighting_91.jpg,1,1,0,1
fighting_921.jpg,1,1,1,1
fighting_922.jpg,1,1,1,1
fighting_923.jpg,1,1,1,1
fighting_93.jpg,1,1,0,1
fighting_953.jpg,1,1,1,1
fighting_955.jpg,1,1,1,1
fighting_964.jpg,1,1,1,1
fighting_966.jpg,1,1,1,1
fighting_969.jpg,1,1,1,1
fighting_97.jpg,1,1,0,1
fighting_971.jpg,1,1,1,1
fighting_976.jpg,1,1,1,1
fighting_980.jpg,1,1,1,1
fighting_981.jpg,1,1,1,1
fighting_983.jpg,1,1,1,1
fighting_989.jpg,1,1,1,1
fighting_99.jpg,1,1,0,1
fighting_993.jpg,1,1,1,1
archering_1.png,1,1,1,1
archering_101.png,1,1,1,1
archering_104.png,1,1,0,0
archering_106.png,1,1,0,0
archering_113.png,1,1,1,1
archering_114.png,1,1,1,0
archering_115.png,1,1,0,0
archering_119.png,1,1,0,0
archering_121.png,1,1,1,1
archering_123.png,1,1,0,0
archering_124.png,1,1,1,0
archering_133.png,1,1,1,1
archering_134.png,1,1,1,0
archering_137.png,1,1,0,0
archering_14.png,1,1,0,1
archering_142.png,1,1,0,0
archering_146.png,1,1,0,0
archering_147.png,1,1,0,0
archering_150.png,1,1,0,0
archering_152.png,1,1,0,0
archering_1544.png,1,1,0,0
archering_1551.png,1,1,1,1
archering_1552.png,1,1,0,0
archering_1563.png,1,1,1,1
archering_1570.png,1,1,0,0
archering_1575.png,1,1,1,1
archering_1582.png,1,1,0,0
archering_1586.png,1,1,0,0
archering_1588.png,1,1,0,0
archering_159.png,1,1,0,0
archering_1591.png,1,1,1,1
archering_1593.png,1,1,1,1
archering_1598.png,1,1,0,0
archering_1602.png,1,1,0,0
archering_1603.png,1,1,0,1
archering_1604.png,1,1,0,0
archering_1605.png,1,1,1,1
archering_1606.png,1,1,0,0
archering_1614.png,1,1,0,0
archering_1624.png,1,1,0,0
archering_1629.png,1,1,0,1
archering_1634.png,1,1,0,0
archering_1636.png,1,1,0,0
archering_1637.png,1,1,1,1
archering_1640.png,1,1,1,1
archering_1642.png,1,1,1,1
archering_1643.png,1,1,1,1
archering_1647.png,1,1,1,1
archering_1653.png,1,1,0,1
archering_1657.png,1,1,0,1
archering_1660.png,1,1,1,1
archering_1663.png,1,1,0,0
archering_1667.png,1,1,1,0
archering_1674.png,1,1,1,1
archering_1677.png,1,1,0,0
archering_1681.png,1,1,0,0
archering_1685.png,1,1,0,0
archering_1686.png,1,1,1,1
archering_1690.png,1,1,0,0
archering_1692.png,1,1,0,0
archering_171.png,1,1,0,0
archering_1715.png,1,1,0,0
archering_1716.png,1,1,0,0
archering_1718.png,1,1,0,0
archering_172.png,1,1,0,0
archering_1720.png,1,1,0,0
archering_1721.png,1,1,1,0
archering_1734.png,1,1,0,0
archering_1736.png,1,1,0,0
archering_1738.png,1,1,0,0
archering_1740.png,1,1,0,0
archering_1747.png,1,1,1,0
archering_175.png,1,1,0,0
archering_1759.png,1,1,1,0
archering_1760.png,1,1,0,0
archering_1768.png,1,1,0,0
archering_177.png,1,1,0,0
archering_1770.png,1,1,0,0
archering_1778.png,1,1,0,0
archering_1779.png,1,1,1,0
archering_1782.png,1,1,0,0
archering_1783.png,1,1,1,0
archering_1792.png,1,1,0,0
archering_1793.png,1,1,1,0
archering_1801.png,1,1,0,0
archering_1806.png,1,1,0,0
archering_1808.png,1,1,0,0
archering_1809.png,1,1,0,0
archering_1811.png,1,1,0,0
archering_1812.png,1,1,0,0
archering_1813.png,1,1,0,0
archering_1823.png,1,1,1,0
archering_1824.png,1,1,0,0
archering_1826.png,1,1,0,0
archering_1828.png,1,1,0,0
archering_1829.png,1,1,1,1
archering_1830.png,1,1,0,0
archering_1834.png,1,1,0,0
archering_1838.png,1,1,0,0
archering_1842.png,1,1,0,0
archering_1844.png,1,1,0,0
archering_1846.png,1,1,0,0
archering_1847.png,1,1,1,1
archering_185.png,1,1,0,0
archering_1857.png,1,1,0,1
archering_1860.png,1,1,0,0
archering_1863.png,1,1,0,0
archering_1866.png,1,1,0,0
archering_1872.png,1,1,0,0
archering_1881.png,1,1,0,0
archering_1882.png,1,1,0,0
archering_1885.png,1,1,0,0
archering_1888.png,1,1,0,0
archering_1890.png,1,1,0,0
archering_1891.png,1,1,0,0
archering_1896.png,1,1,0,0
archering_1897.png,1,1,1,0
archering_1913.png,1,1,1,1
archering_1917.png,1,1,1,1
archering_1918.png,1,1,0,0
archering_1927.png,1,1,1,0
archering_1928.png,1,1,0,0
archering_1932.png,1,1,0,0
archering_1933.png,1,1,1,1
archering_1936.png,1,1,0,0
archering_1937.png,1,1,1,1
archering_1942.png,1,1,0,1
archering_1947.png,1,1,1,1
archering_1950.png,1,1,0,0
archering_1953.png,1,1,1,1
archering_1955.png,1,1,1,1
archering_1959.png,1,1,1,1
archering_1960.png,1,1,0,0
archering_1962.png,1,1,0,0
archering_1964.png,1,1,0,0
archering_1970.png,1,1,0,0
archering_1973.png,1,1,0,0
archering_1976.png,1,1,0,0
archering_1977.png,1,1,0,0
archering_1979.png,1,1,0,0
archering_198.png,1,1,0,0
archering_1981.png,1,1,0,0
archering_1985.png,1,1,0,0
archering_1987.png,1,1,0,0
archering_1993.png,1,1,0,0
archering_1995.png,1,1,0,0
archering_1997.png,1,1,0,0
archering_2005.png,1,1,0,1
archering_201.png,1,1,0,0
archering_2011.png,1,1,0,1
archering_2019.png,1,1,0,1
archering_2020.png,1,1,0,1
archering_2023.png,1,1,0,1
archering_2025.png,1,1,0,1
archering_2026.png,1,1,0,1
archering_2033.png,1,1,0,1
archering_2034.png,1,1,0,1
archering_2035.png,1,1,0,1
archering_2036.png,1,1,0,1
archering_204.png,1,1,0,0
archering_2040.png,1,1,0,1
archering_2041.png,1,1,0,1
archering_2049.png,1,1,0,1
archering_205.png,1,1,0,0
archering_2051.png,1,1,0,1
archering_2054.png,1,1,0,1
archering_2062.png,1,1,0,1
archering_2065.png,1,1,0,1
archering_2071.png,1,1,0,1
archering_2076.png,1,1,0,1
archering_2079.png,1,1,0,1
archering_208.png,1,1,0,0
archering_2081.png,1,1,0,1
archering_2087.png,1,1,0,1
archering_2088.png,1,1,0,1
archering_2089.png,1,1,0,1
archering_209.png,1,1,0,0
archering_2090.png,1,1,0,1
archering_2091.png,1,1,0,1
archering_2095.png,1,1,0,1
archering_2098.png,1,1,0,1
archering_2104.png,1,1,0,1
archering_2107.png,1,1,0,1
archering_2108.png,1,1,0,1
archering_2111.png,1,1,0,1
archering_2115.png,1,1,0,1
archering_2122.png,1,1,0,1
archering_2123.png,1,1,0,1
archering_2124.png,1,1,0,1
archering_2129.png,1,1,0,1
archering_2134.png,1,1,0,1
archering_2137.png,1,1,0,1
archering_2143.png,1,1,0,1
archering_2145.png,1,1,0,1
archering_2147.png,1,1,0,1
archering_2154.png,1,1,0,1
archering_2155.png,1,1,0,1
archering_2163.png,1,1,0,1
archering_2170.png,1,1,0,1
archering_2171.png,1,1,0,1
archering_2177.png,1,1,0,1
archering_2179.png,1,1,0,1
archering_2189.png,1,1,0,1
archering_219.png,1,1,0,1
archering_2192.png,1,1,0,1
archering_2193.png,1,1,0,1
archering_2194.png,1,1,0,1
archering_2195.png,1,1,0,1
archering_2201.png,1,1,0,1
archering_2202.png,1,1,0,1
archering_2204.png,1,1,0,1
archering_2205.png,1,1,0,1
archering_2212.png,1,1,0,1
archering_2220.png,1,1,0,1
archering_2221.png,1,1,0,1
archering_2224.png,1,1,0,1
archering_2228.png,1,1,0,1
archering_2233.png,1,1,0,1
archering_2234.png,1,1,0,1
archering_2235.png,1,1,0,1
archering_2239.png,1,1,0,1
archering_2249.png,1,1,0,1
archering_2250.png,1,1,0,1
archering_2255.png,1,1,0,0
archering_2258.png,1,1,0,1
archering_2268.png,1,1,0,1
archering_2272.png,1,1,0,1
archering_2276.png,1,1,0,1
archering_228.png,1,1,0,0
archering_2291.png,1,1,0,1
archering_2299.png,1,1,0,1
archering_23.png,1,1,0,1
archering_230.png,1,1,1,0
archering_2304.png,1,1,0,1
archering_2308.png,1,1,0,0
archering_2312.png,1,1,0,0
archering_2315.png,1,1,0,0
archering_2320.png,1,1,0,0
archering_2327.png,1,1,0,0
archering_233.png,1,1,0,0
archering_2334.png,1,1,0,0
archering_2337.png,1,1,0,0
archering_2339.png,1,1,0,0
archering_2342.png,1,1,0,0
archering_2344.png,1,1,0,0
archering_2345.png,1,1,0,0
archering_2347.png,1,1,0,0
archering_2354.png,1,1,0,0
archering_2356.png,1,1,0,0
archering_2357.png,1,1,0,0
archering_236.png,1,1,0,0
archering_2364.png,1,1,1,0
archering_237.png,1,1,0,0
archering_2371.png,1,1,1,0
archering_2372.png,1,1,1,0
archering_238.png,1,1,0,0
archering_2385.png,1,1,1,0
archering_2387.png,1,1,1,0
archering_2389.png,1,1,1,0
archering_2392.png,1,1,1,0
archering_2395.png,1,1,1,0
archering_2398.png,1,1,1,0
archering_2403.png,1,1,1,0
archering_2404.png,1,1,1,0
archering_2414.png,1,1,1,0
archering_242.png,1,1,0,0
archering_2421.png,1,1,1,0
archering_2424.png,1,1,0,0
archering_2427.png,1,1,1,0
archering_2430.png,1,1,1,0
archering_2431.png,1,1,1,0
archering_2433.png,1,1,1,0
archering_2436.png,1,1,1,0
archering_2441.png,1,1,1,0
archering_2449.png,1,1,1,0
archering_246.png,1,1,1,0
archering_2462.png,1,1,1,0
archering_2472.png,1,1,1,0
archering_2483.png,1,1,1,0
archering_2489.png,1,1,1,0
archering_2491.png,1,1,1,0
archering_2492.png,1,1,1,0
archering_2494.png,1,1,1,0
archering_2498.png,1,1,1,0
archering_2502.png,1,1,1,0
archering_2503.png,1,1,1,0
archering_2505.png,1,1,1,0
archering_2509.png,1,1,1,0
archering_2510.png,1,1,1,0
archering_2521.png,1,1,1,0
archering_2524.png,1,1,1,0
archering_2528.png,1,1,1,0
archering_2529.png,1,1,1,0
archering_253.png,1,1,0,0
archering_2535.png,1,1,1,0
archering_2544.png,1,1,1,0
archering_2547.png,1,1,1,0
archering_2549.png,1,1,1,0
archering_2552.png,1,1,1,0
archering_2557.png,1,1,1,0
archering_2560.png,1,1,1,0
archering_2562.png,1,1,1,0
archering_2564.png,1,1,1,0
archering_2565.png,1,1,1,0
archering_2566.png,1,1,1,0
archering_2567.png,1,1,1,0
archering_2575.png,1,1,1,0
archering_2587.png,1,1,1,0
archering_259.png,1,1,0,0
archering_2590.png,1,1,1,0
archering_2596.png,1,1,1,0
archering_2603.png,1,1,1,0
archering_2606.png,1,1,1,0
archering_2609.png,1,1,1,0
archering_2612.png,1,1,1,0
archering_262.png,1,1,1,0
archering_2632.png,1,1,1,0
archering_2637.png,1,1,1,0
archering_2639.png,1,1,1,0
archering_264.png,1,1,1,0
archering_2642.png,1,1,1,0
archering_2643.png,1,1,1,0
archering_2647.png,1,1,1,0
archering_2649.png,1,1,1,0
archering_2650.png,1,1,1,0
archering_2654.png,1,1,1,0
archering_2655.png,1,1,1,0
archering_2659.png,1,1,1,0
archering_2661.png,1,1,1,0
archering_2666.png,1,1,1,0
archering_2672.png,1,1,1,0
archering_2675.png,1,1,1,0
archering_2680.png,1,1,1,0
archering_2685.png,1,1,1,0
archering_2687.png,1,1,1,0
archering_2688.png,1,1,1,0
archering_2698.png,1,1,0,0
archering_2700.png,1,1,0,0
archering_2704.png,1,1,0,0
archering_2709.png,1,1,0,0
archering_271.png,1,1,0,0
archering_2723.png,1,1,0,0
archering_2727.png,1,1,0,0
archering_2729.png,1,1,0,0
archering_2731.png,1,1,0,0
archering_2734.png,1,1,0,0
archering_2735.png,1,1,0,0
archering_2736.png,1,1,0,0
archering_2745.png,1,1,0,0
archering_2747.png,1,1,0,0
archering_2749.png,1,1,0,0
archering_275.png,1,1,0,0
archering_2754.png,1,1,0,0
archering_2755.png,1,1,0,0
archering_2756.png,1,1,0,0
archering_2757.png,1,1,0,0
archering_2759.png,1,1,0,0
archering_2767.png,1,1,0,0
archering_2769.png,1,1,0,0
archering_2770.png,1,1,0,0
archering_2773.png,1,1,0,0
archering_2775.png,1,1,0,0
archering_2778.png,1,1,0,0
archering_2781.png,1,1,0,0
archering_2786.png,1,1,0,0
archering_2798.png,1,1,0,0
archering_28.png,1,1,1,1
archering_2803.png,1,1,0,0
archering_2804.png,1,1,0,0
archering_2807.png,1,1,0,0
archering_281.png,1,1,0,0
archering_2810.png,1,1,0,0
archering_2812.png,1,1,0,0
archering_2817.png,1,1,0,0
archering_2822.png,1,1,0,0
archering_2825.png,1,1,0,0
archering_2827.png,1,1,0,0
archering_2829.png,1,1,0,0
archering_2830.png,1,1,0,0
archering_2835.png,1,1,0,0
archering_2839.png,1,1,0,0
archering_2845.png,1,1,0,0
archering_2853.png,1,1,0,0
archering_2854.png,1,1,0,0
archering_286.png,1,1,1,0
archering_2863.png,1,1,0,0
archering_2865.png,1,1,0,0
archering_2878.png,1,1,0,0
archering_2882.png,1,1,0,0
archering_2899.png,1,1,0,0
archering_29.png,1,1,1,0
archering_290.png,1,1,1,0
archering_2905.png,1,1,0,0
archering_2906.png,1,1,0,0
archering_2909.png,1,1,0,0
archering_291.png,1,1,0,0
archering_2910.png,1,1,0,0
archering_2914.png,1,1,0,0
archering_2915.png,1,1,0,0
archering_2923.png,1,1,1,1
archering_2926.png,1,1,1,1
archering_2929.png,1,1,1,1
archering_2931.png,1,1,1,1
archering_2932.png,1,1,1,1
archering_2934.png,1,1,1,1
archering_2938.png,1,1,1,1
archering_2939.png,1,1,1,1
archering_294.png,1,1,1,0
archering_2949.png,1,1,1,1
archering_295.png,1,1,0,0
archering_2951.png,1,1,1,1
archering_2954.png,1,1,1,1
archering_2959.png,1,1,1,1
archering_2962.png,1,1,1,1
archering_2968.png,1,1,1,1
archering_2971.png,1,1,1,1
archering_2978.png,1,1,1,1
archering_299.png,1,1,0,0
archering_2999.png,1,1,1,1
archering_300.png,1,1,1,0
archering_3000.png,1,1,1,1
archering_3007.png,1,1,1,1
archering_3009.png,1,1,1,1
archering_3010.png,1,1,1,1
archering_3012.png,1,1,1,1
archering_3013.png,1,1,1,1
archering_3021.png,1,1,1,1
archering_3024.png,1,1,1,1
archering_3026.png,1,1,1,1
archering_3027.png,1,1,1,1
archering_3030.png,1,1,1,1
archering_3035.png,1,1,1,1
archering_3039.png,1,1,1,1
archering_304.png,1,1,1,1
archering_3042.png,1,1,1,1
archering_3044.png,1,1,1,1
archering_3047.png,1,1,1,1
archering_305.png,1,1,0,0
archering_3050.png,1,1,1,1
archering_3065.png,1,1,1,1
archering_3069.png,1,1,1,1
archering_3070.png,1,1,1,1
archering_3072.png,1,1,1,1
archering_3075.png,1,1,1,1
archering_3076.png,1,1,1,1
archering_3077.png,1,1,1,1
archering_3078.png,1,1,1,1
archering_3081.png,1,1,1,1
archering_3083.png,1,1,1,1
archering_3084.png,1,1,1,1
archering_3086.png,1,1,1,1
archering_3090.png,1,1,1,1
archering_3095.png,1,1,1,1
archering_3099.png,1,1,1,1
archering_310.png,1,1,0,0
archering_3104.png,1,1,1,1
archering_3106.png,1,1,1,1
archering_3107.png,1,1,1,1
archering_3108.png,1,1,1,1
archering_311.png,1,1,0,0
archering_3110.png,1,1,1,1
archering_3112.png,1,1,1,1
archering_316.png,1,1,1,1
archering_317.png,1,1,0,0
archering_33.png,1,1,1,1
archering_331.png,1,1,0,0
archering_336.png,1,1,1,0
archering_340.png,1,1,1,0
archering_342.png,1,1,1,1
archering_343.png,1,1,0,0
archering_345.png,1,1,0,0
archering_349.png,1,1,0,0
archering_354.png,1,1,1,1
archering_357.png,1,1,0,0
archering_358.png,1,1,1,1
archering_361.png,1,1,0,0
archering_363.png,1,1,0,0
archering_371.png,1,1,0,0
archering_373.png,1,1,0,0
archering_378.png,1,1,1,0
archering_388.png,1,1,1,0
archering_395.png,1,1,1,0
archering_396.png,1,1,1,1
archering_4.png,1,1,1,1
archering_40.png,1,1,1,0
archering_44.png,1,1,1,0
archering_45.png,1,1,1,1
archering_48.png,1,1,1,0
archering_58.png,1,1,1,0
archering_63.png,1,1,0,0
archering_64.png,1,1,0,1
archering_72.png,1,1,0,1
archering_74.png,1,1,0,1
archering_75.png,1,1,0,0
archering_76.png,1,1,0,1
archering_80.png,1,1,0,1
archering_91.png,1,1,0,0
archering_92.png,1,1,0,0
archering_94.png,1,1,0,0
archering_98.png,1,1,0,0
building_100.png,1,1,0,0
building_109.png,1,1,0,0
building_111.png,1,1,0,0
building_12.png,1,1,0,1
building_126.png,1,1,0,0
building_13.png,1,1,0,1
building_130.png,1,1,0,0
building_141.png,1,1,0,0
building_146.png,1,1,1,1
building_150.png,1,1,1,1
building_159.png,1,1,1,0
building_164.png,1,1,1,0
building_165.png,1,1,1,0
building_168.png,1,1,1,0
building_169.png,1,1,1,0
building_172.png,1,1,1,0
building_173.png,1,1,1,0
building_174.png,1,1,1,0
building_180.png,1,1,1,0
building_187.png,1,1,1,0
building_188.png,1,1,1,0
building_189.png,1,1,1,1
building_19.png,1,1,1,1
building_191.png,1,1,1,1
building_197.png,1,1,1,1
building_198.png,1,1,1,1
building_200.png,1,1,1,1
building_209.png,1,1,1,0
building_211.png,1,1,1,1
building_216.png,1,1,0,0
building_22.png,1,1,0,1
building_220.png,1,1,0,0
building_230.png,1,1,0,0
building_234.png,1,1,0,0
building_237.png,1,1,0,0
building_239.png,1,1,0,0
building_244.png,1,1,0,0
building_247.png,1,1,0,0
building_249.png,1,1,0,0
building_25.png,1,1,0,0
building_251.png,1,1,0,0
building_258.png,1,1,0,0
building_259.png,1,1,0,0
building_260.png,1,1,0,0
building_263.png,1,0,0,1
building_267.png,1,1,0,1
building_272.png,1,1,0,0
building_274.png,1,1,0,0
building_276.png,1,1,0,0
building_278.png,1,1,0,0
building_280.png,1,1,0,0
building_281.png,1,1,0,0
building_283.png,1,1,0,0
building_285.png,1,1,0,1
building_29.png,1,0,0,0
building_292.png,1,1,0,1
building_293.png,1,1,0,1
building_295.png,1,1,0,1
building_309.png,1,1,0,1
building_31.png,1,1,0,0
building_310.png,1,1,0,1
building_312.png,1,1,0,1
building_323.png,1,1,0,1
building_325.png,1,1,1,1
building_326.png,1,1,1,1
building_33.png,1,1,0,0
building_330.png,1,1,0,1
building_339.png,1,1,0,1
building_347.png,1,1,0,1
building_35.png,1,1,0,0
building_356.png,1,1,0,0
building_357.png,1,1,0,0
building_359.png,1,1,0,0
building_365.png,1,1,0,1
building_374.png,1,1,1,1
building_378.png,1,1,0,1
building_38.png,1,1,1,0
building_380.png,1,1,0,1
building_381.png,1,1,0,1
building_39.png,1,1,0,0
building_393.png,1,1,0,0
building_4.png,1,1,0,0
building_400.png,1,0,0,1
building_404.png,1,1,0,1
building_405.png,1,1,0,1
building_412.png,1,0,0,1
building_417.png,1,1,0,1
building_42.png,1,1,0,0
building_421.png,1,1,0,1
building_424.png,1,1,0,1
building_426.png,1,1,0,1
building_443.png,1,1,0,1
building_445.png,1,1,0,1
building_446.png,1,1,0,1
building_449.png,1,1,0,1
building_461.png,1,1,0,1
building_463.png,1,1,0,1
building_464.png,1,1,0,1
building_465.png,1,1,0,1
building_471.png,1,1,0,1
building_477.png,1,1,1,1
building_479.png,1,0,1,1
building_5.png,1,1,1,0
building_51.png,1,1,0,1
building_53.png,1,1,0,1
building_58.png,1,1,0,1
building_64.png,1,1,0,1
building_68.png,1,1,0,1
building_93.png,1,1,0,0
building_95.png,1,1,0,0
building_97.png,1,1,0,0
fighting_1000.jpg,1,1,1,1
fighting_1003.jpg,1,1,1,1
fighting_1005.jpg,1,1,1,1
fighting_1011.jpg,1,1,1,1
fighting_1018.jpg,1,1,1,1
fighting_1022.jpg,1,1,1,1
fighting_1026.jpg,1,1,1,1
fighting_1027.jpg,1,1,1,1
fighting_103.jpg,1,1,0,1
fighting_1038.jpg,1,1,1,1
fighting_1039.jpg,1,1,1,1
fighting_1051.jpg,1,1,1,1
fighting_1056.jpg,1,1,1,1
fighting_1057.jpg,1,1,1,1
fighting_1062.jpg,1,1,1,1
fighting_1065.jpg,1,1,1,1
fighting_107.jpg,1,1,0,1
fighting_1070.jpg,1,1,1,1
fighting_1073.jpg,1,1,1,1
fighting_1075.jpg,1,1,1,1
fighting_1077.jpg,1,1,1,1
fighting_1083.jpg,1,1,1,1
fighting_1086.jpg,1,1,1,1
fighting_1088.jpg,1,1,1,1
fighting_1094.jpg,1,1,1,1
fighting_1095.jpg,1,1,1,1
fighting_1097.jpg,1,1,1,1
fighting_1098.jpg,1,1,1,1
fighting_11.jpg,1,1,0,1
fighting_1101.jpg,1,1,1,1
fighting_1103.jpg,1,1,1,1
fighting_1109.jpg,1,1,1,1
fighting_111.jpg,1,1,0,1
fighting_1110.jpg,1,1,1,1
fighting_1113.jpg,1,1,1,1
fighting_1116.jpg,1,1,1,1
fighting_1120.jpg,1,1,1,1
fighting_1124.jpg,1,1,1,1
fighting_1129.jpg,1,1,1,1
fighting_1133.jpg,1,1,1,1
fighting_1138.jpg,1,1,1,1
fighting_1139.jpg,1,1,1,1
fighting_1140.jpg,1,1,1,1
fighting_1144.jpg,1,1,1,1
fighting_1148.jpg,1,1,1,1
fighting_1152.jpg,1,1,1,1
fighting_1159.jpg,1,1,1,1
fighting_1163.jpg,1,1,1,1
fighting_1169.jpg,1,1,0,0
fighting_1170.jpg,1,1,0,0
fighting_1172.jpg,1,1,0,0
fighting_1177.jpg,1,1,0,0
fighting_1196.jpg,1,1,0,0
fighting_1197.jpg,1,1,0,0
fighting_1203.jpg,1,1,0,0
fighting_1204.jpg,1,1,0,0
fighting_1206.jpg,1,1,0,0
fighting_1207.jpg,1,1,0,0
fighting_1211.jpg,1,1,0,0
fighting_1225.jpg,1,1,0,0
fighting_1232.jpg,1,1,0,0
fighting_1234.jpg,1,1,0,0
fighting_1235.jpg,1,1,0,0
fighting_1236.jpg,1,1,0,0
fighting_1250.jpg,1,1,0,0
fighting_1256.jpg,1,1,0,0
fighting_1264.jpg,1,1,0,0
fighting_1266.jpg,1,1,1,1
fighting_1272.jpg,1,1,1,1
fighting_1273.jpg,1,1,1,1
fighting_1275.jpg,1,1,1,1
fighting_1276.jpg,1,1,1,1
fighting_1280.jpg,1,1,1,1
fighting_1284.jpg,1,1,1,1
fighting_1285.jpg,1,1,1,1
fighting_1287.jpg,1,1,1,1
fighting_1302.jpg,1,1,1,1
fighting_1303.jpg,1,1,1,1
fighting_1312.jpg,1,1,1,1
fighting_1317.jpg,1,1,1,1
fighting_1320.jpg,1,1,0,0
fighting_1322.jpg,1,1,0,0
fighting_1323.jpg,1,1,0,0
fighting_1324.jpg,1,1,1,1
fighting_1327.jpg,1,1,1,0
fighting_1331.jpg,1,1,1,1
fighting_1339.jpg,1,1,1,1
fighting_1347.jpg,1,1,1,1
fighting_1348.jpg,1,1,1,1
fighting_1349.jpg,1,1,1,1
fighting_1351.jpg,1,1,1,1
fighting_1355.jpg,1,1,1,1
fighting_1357.jpg,1,1,1,1
fighting_1358.jpg,1,1,1,1
fighting_1359.jpg,1,1,1,1
fighting_136.jpg,1,1,0,1
fighting_1361.jpg,1,1,1,1
fighting_1367.jpg,1,1,1,1
fighting_1368.jpg,1,1,1,1
fighting_1373.jpg,1,1,1,1
fighting_1374.jpg,1,1,1,1
fighting_1383.jpg,1,1,1,1
fighting_1392.jpg,1,1,1,1
fighting_1394.jpg,1,1,1,1
fighting_1397.jpg,1,1,1,1
fighting_1399.jpg,1,1,1,1
fighting_140.jpg,1,1,0,1
fighting_1405.jpg,1,1,1,1
fighting_1407.jpg,1,1,1,1
fighting_1409.jpg,1,1,1,1
